지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2021-01-02 09:00,-6.1,,.3,90,.8,,-2.4
133,대전,2021-01-02 10:00,-3.7,,.7,63,1,,-1.6
133,대전,2021-01-02 11:00,-2.1,,1.8,43,1,,-.5
133,대전,2021-01-02 12:00,-.9,,2.4,39,1,,-.2
133,대전,2021-01-02 13:00,-.2,,1.6,40,1,,-.1
133,대전,2021-01-02 14:00,.6,,1.7,40,1,,2.1
133,대전,2021-01-02 15:00,1,,3.8,37,1,,1.7
133,대전,2021-01-02 16:00,.2,,3.8,39,1,,.1
133,대전,2021-01-02 17:00,-.9,,3,43,.7,,-.6
133,대전,2021-01-02 18:00,-2.3,,1.4,47,0,,-1.5
133,대전,2021-01-02 19:00,-3.5,,.9,50,,,-2.8
133,대전,2021-01-02 20:00,-4.6,,1.2,56,,,-3.8
133,대전,2021-01-02 21:00,-4.6,,1.1,60,,,-4.5
133,대전,2021-01-02 22:00,-5,,.9,65,,,-5
133,대전,2021-01-02 23:00,-5.3,,.4,69,,,-5.3
133,대전,2021-01-03 00:00,-6,,1.1,74,,,-5.6
133,대전,2021-01-03 01:00,-6.2,,.7,77,,,-5.9
133,대전,2021-01-03 02:00,-6.7,,1.3,78,,,-6
133,대전,2021-01-03 03:00,-7,,.5,73,,,-6.1
133,대전,2021-01-03 04:00,-7.1,,.5,77,,,-6.3
133,대전,2021-01-03 05:00,-7,,.4,77,,,-6.1
133,대전,2021-01-03 06:00,-7.7,,.4,75,,,-6.7
133,대전,2021-01-03 07:00,-8.2,,.9,81,,,-6.9
133,대전,2021-01-03 08:00,-8.4,,.9,84,0,,-7.1
133,대전,2021-01-03 09:00,-7.3,,.2,81,.8,,-6.3
133,대전,2021-01-03 10:00,-3.9,,.5,73,1,,-4.4
133,대전,2021-01-03 11:00,-2,,1.1,45,1,,-.5
133,대전,2021-01-03 12:00,-1.1,,1.8,43,1,,.1
133,대전,2021-01-03 13:00,-.2,,.6,44,.9,,1.1
133,대전,2021-01-03 14:00,-.1,,1,46,.2,,1
133,대전,2021-01-03 15:00,-.2,,1.3,47,0,,.7
133,대전,2021-01-03 16:00,-.6,,.9,49,0,,-.5
133,대전,2021-01-03 17:00,-1,,.3,50,0,,-.2
133,대전,2021-01-03 18:00,-1.6,,.7,53,0,,-.5
133,대전,2021-01-03 19:00,-2.2,,.5,56,,,-.9
133,대전,2021-01-03 20:00,-2.5,,.6,58,,,-1.5
133,대전,2021-01-03 21:00,-3,,1.1,64,,,-2.5
133,대전,2021-01-03 22:00,-3.8,,.7,67,,,-3.8
133,대전,2021-01-03 23:00,-4.3,,.2,71,,,-4.6
133,대전,2021-01-04 00:00,-4.9,,1,74,,,-5.1
133,대전,2021-01-04 01:00,-5.5,,.8,77,,,-5.6
133,대전,2021-01-04 02:00,-6.3,,.5,80,,,-6
133,대전,2021-01-04 03:00,-6.7,,.6,82,,,-6.2
133,대전,2021-01-04 04:00,-7.5,,1.6,85,,,-6.4
133,대전,2021-01-04 05:00,-7.6,,.2,86,,,-6.6
133,대전,2021-01-04 06:00,-7.8,,.7,87,,,-6.7
133,대전,2021-01-04 07:00,-8.2,,1,88,,,-6.9
133,대전,2021-01-04 08:00,-8.3,,1,89,0,,-6.9
133,대전,2021-01-04 09:00,-7.1,,.2,88,.5,,-4.9
133,대전,2021-01-04 10:00,-3.8,,1,82,1,,-3.3
133,대전,2021-01-04 11:00,-1.5,,.6,67,1,,-.3
133,대전,2021-01-04 12:00,.5,,1.9,59,.8,,1.1
133,대전,2021-01-04 13:00,1.3,,.7,43,.9,,2.7
133,대전,2021-01-04 14:00,1.4,,.8,43,.1,,1.8
133,대전,2021-01-04 15:00,1.8,,.8,42,.1,,1.6
133,대전,2021-01-04 16:00,2,,.8,43,.6,,1
133,대전,2021-01-04 17:00,1.7,,.3,45,.7,,-.2
133,대전,2021-01-04 18:00,.3,,.8,50,0,,-.5
133,대전,2021-01-04 19:00,-.7,,.4,56,,,-1.1
133,대전,2021-01-04 20:00,-1.4,,.6,60,,,-1.6
133,대전,2021-01-04 21:00,-1.7,,.4,63,,,-1.9
133,대전,2021-01-04 22:00,-1.9,,.6,67,,,-2.1
133,대전,2021-01-04 23:00,-1.9,,.3,68,,,-2
133,대전,2021-01-05 00:00,-1.4,,.3,70,,,-1.5
133,대전,2021-01-05 01:00,-1,,.9,72,,05,-1.3
133,대전,2021-01-05 02:00,-1,,1.6,79,,05,-1.3
133,대전,2021-01-05 03:00,-.7,.1,.8,82,,,-1.1
133,대전,2021-01-05 04:00,-.5,,1,82,,,-1.1
133,대전,2021-01-05 05:00,-.7,,.6,84,,,-1.6
133,대전,2021-01-05 06:00,-.7,,1.6,81,,,-1.6
133,대전,2021-01-05 07:00,-2,,2.3,79,,,-3.4
133,대전,2021-01-05 08:00,-3,,1.3,82,0,,-4.1
133,대전,2021-01-05 09:00,-2.2,,2.5,75,.6,,-2.7
133,대전,2021-01-05 10:00,-1.2,,1.8,64,.8,,-.7
133,대전,2021-01-05 11:00,-.4,,2.7,45,1,,0
133,대전,2021-01-05 12:00,-1,,3,33,1,,.3
133,대전,2021-01-05 13:00,-.6,,1.7,35,.9,,1.9
133,대전,2021-01-05 14:00,-.1,,3,40,1,,3.7
133,대전,2021-01-05 15:00,-.5,,2.9,39,1,,2.5
133,대전,2021-01-05 16:00,-.9,,3.2,39,1,,.2
133,대전,2021-01-05 17:00,-2.2,,2.8,44,.7,,-.5
133,대전,2021-01-05 18:00,-3.5,,2.3,51,0,,-1.6
133,대전,2021-01-05 19:00,-4.4,,2.8,55,,,-2.8
133,대전,2021-01-05 20:00,-5.3,,1.7,57,,,-3.9
133,대전,2021-01-05 21:00,-5.9,,.9,60,,,-4.9
133,대전,2021-01-05 22:00,-7,,1.1,62,,,-5.8
133,대전,2021-01-05 23:00,-7.3,,.4,63,,,-6.3
133,대전,2021-01-06 00:00,-7.6,,1,68,,,-6.6
133,대전,2021-01-06 01:00,-8.2,,.9,71,,,-7
133,대전,2021-01-06 02:00,-8.7,,1.1,74,,,-7.4
133,대전,2021-01-06 03:00,-8.7,,.6,73,,,-7.6
133,대전,2021-01-06 04:00,-9.1,,.8,75,,,-7.9
133,대전,2021-01-06 05:00,-9.5,,1,78,,,-8
133,대전,2021-01-06 06:00,-10,,1.2,82,,,-8.3
133,대전,2021-01-06 07:00,-10.2,,.5,82,,,-8.5
133,대전,2021-01-06 08:00,-10.5,,1.2,84,.1,,-8.5
133,대전,2021-01-06 09:00,-8.8,,.4,81,1,,-7.6
133,대전,2021-01-06 10:00,-5.7,,1,62,1,,-5.7
133,대전,2021-01-06 11:00,-3.3,,1,56,1,,-.6
133,대전,2021-01-06 12:00,-3,,2.5,48,1,,.8
133,대전,2021-01-06 13:00,-3.3,,1,48,.8,,0
133,대전,2021-01-06 14:00,-2,,2,46,1,,3.3
133,대전,2021-01-06 15:00,-2.1,,1.6,45,1,,2.7
133,대전,2021-01-06 16:00,-1.7,,.6,43,1,,.4
133,대전,2021-01-06 17:00,-2.7,,1,47,.7,,-.6
133,대전,2021-01-06 18:00,-3.1,,1.8,53,0,,-1.8
133,대전,2021-01-06 19:00,-3.7,,1.2,58,,,-2.9
133,대전,2021-01-06 20:00,-3.5,,2.6,62,,05,-3
133,대전,2021-01-06 21:00,-3.4,0,2.8,66,,05,-2.9
133,대전,2021-01-06 22:00,-4.4,,2.8,92,,05,-1.9
133,대전,2021-01-06 23:00,-3.8,,1,94,,05,-1.5
133,대전,2021-01-07 00:00,-3.4,2.2,3.8,84,,05,-1.2
133,대전,2021-01-07 01:00,-4.4,,3.4,88,,05,-1.2
133,대전,2021-01-07 02:00,-7.5,,3.8,72,,05,-1.2
133,대전,2021-01-07 03:00,-8.1,1.1,4.5,75,,05,-1.2
133,대전,2021-01-07 04:00,-9.9,,4.4,78,,05,-1.2
133,대전,2021-01-07 05:00,-10.5,,2.5,81,,05,-1.2
133,대전,2021-01-07 06:00,-11.2,.4,3.1,80,,05,-1.2
133,대전,2021-01-07 07:00,-11.6,,3,68,,05,-1.2
133,대전,2021-01-07 08:00,-12.1,,3.1,70,0,05,-1.3
133,대전,2021-01-07 09:00,-11.7,0,3.4,71,.4,,-1.4
133,대전,2021-01-07 10:00,-9.8,,2.7,57,1,,-1.3
133,대전,2021-01-07 11:00,-9.6,,5.6,48,1,,-1.2
133,대전,2021-01-07 12:00,-8.6,,4.3,47,1,,-1
133,대전,2021-01-07 13:00,-8.8,,4.8,48,1,,-.8
133,대전,2021-01-07 14:00,-9.4,,4.6,45,1,,-.8
133,대전,2021-01-07 15:00,-8.8,,4.2,43,1,,-.8
133,대전,2021-01-07 16:00,-9.5,,4,49,1,,-.9
133,대전,2021-01-07 17:00,-10.8,,2.7,47,.8,,-1.2
133,대전,2021-01-07 18:00,-11.9,,2.5,42,0,,-1.5
133,대전,2021-01-07 19:00,-13,,1.8,45,,,-1.8
133,대전,2021-01-07 20:00,-13.9,,.7,45,,,-2
133,대전,2021-01-07 21:00,-14.4,,.7,49,,,-2.3
133,대전,2021-01-07 22:00,-14.7,,1.1,51,,,-2.5
133,대전,2021-01-07 23:00,-15.4,,1.2,57,,,-2.6
133,대전,2021-01-08 00:00,-15.3,,.4,55,,,-2.8
133,대전,2021-01-08 01:00,-15.5,,.6,58,,,-3
133,대전,2021-01-08 02:00,-15.8,,1.5,67,,,-3
133,대전,2021-01-08 03:00,-16.3,,1.1,67,,,-3.1
133,대전,2021-01-08 04:00,-16.6,,1.2,64,,,-3.2
133,대전,2021-01-08 05:00,-16.9,,.6,66,,,-3.4
133,대전,2021-01-08 06:00,-17.2,,.6,69,,,-3.6
133,대전,2021-01-08 07:00,-17.3,,.6,70,,,-3.7
133,대전,2021-01-08 08:00,-17,,1,75,.1,,-3.8
133,대전,2021-01-08 09:00,-15.6,,.6,59,1,,-3.8
133,대전,2021-01-08 10:00,-13.5,,1.6,43,1,,-3.4
133,대전,2021-01-08 11:00,-12.5,,2.7,39,1,,-2.7
133,대전,2021-01-08 12:00,-11.6,,2.8,39,1,,-2.2
133,대전,2021-01-08 13:00,-10.1,,1.6,40,1,,-1.7
133,대전,2021-01-08 14:00,-9,,1.9,40,1,,-1.3
133,대전,2021-01-08 15:00,-8.7,,1.7,41,1,,-1.2
133,대전,2021-01-08 16:00,-8.7,,2.5,43,1,,-1.4
133,대전,2021-01-08 17:00,-10.1,,1.5,46,.8,,-2
133,대전,2021-01-08 18:00,-11.4,,1.2,50,0,,-2.7
133,대전,2021-01-08 19:00,-12.2,,.9,55,,,-3
133,대전,2021-01-08 20:00,-12.7,,1.1,60,,,-3.4
133,대전,2021-01-08 21:00,-13.3,,1.3,65,,,-3.6
133,대전,2021-01-08 22:00,-13.9,,.9,69,,,-3.7
133,대전,2021-01-08 23:00,-13.8,,.6,70,,,-3.8
133,대전,2021-01-09 00:00,-13.8,,.6,72,,,-4
133,대전,2021-01-09 01:00,-14.5,,1.2,75,,,-4.1
133,대전,2021-01-09 02:00,-14.8,,1.2,75,,,-4.2
133,대전,2021-01-09 03:00,-15.1,,1.3,76,,,-4.4
133,대전,2021-01-09 04:00,-15.6,,.3,76,,,-4.6
133,대전,2021-01-09 05:00,-15.8,,1.1,78,,,-4.7
133,대전,2021-01-09 06:00,-16.2,,1.7,81,,,-4.9
133,대전,2021-01-09 07:00,-16.6,,1.3,82,,,-4.9
133,대전,2021-01-09 08:00,-16.8,,.2,82,.1,,-5.1
133,대전,2021-01-09 09:00,-15.1,,.3,79,1,,-5.1
133,대전,2021-01-09 10:00,-11.1,,.8,47,1,,-4.4
133,대전,2021-01-09 11:00,-9.4,,1,35,1,,-3.5
133,대전,2021-01-09 12:00,-7.6,,1.3,38,1,,-2.5
133,대전,2021-01-09 13:00,-6.2,,2,37,1,,-1.7
133,대전,2021-01-09 14:00,-6.7,,1.6,40,.8,,-1.3
133,대전,2021-01-09 15:00,-6.8,,2.8,46,.9,,-1.2
133,대전,2021-01-09 16:00,-7,,2.2,52,1,,-1.5
133,대전,2021-01-09 17:00,-7.8,,1.4,55,.7,,-2.1
133,대전,2021-01-09 18:00,-9,,.9,59,0,,-2.7
133,대전,2021-01-09 19:00,-9.4,,.8,61,,,-3.2
133,대전,2021-01-09 20:00,-9.7,,.9,64,,,-3.5
133,대전,2021-01-09 21:00,-9.8,,1.2,67,,,-3.8
133,대전,2021-01-09 22:00,-10.7,,.6,72,,,-4
133,대전,2021-01-09 23:00,-10.8,,.7,74,,,-4.1
133,대전,2021-01-10 00:00,-11.7,,.7,78,,,-4.4
133,대전,2021-01-10 01:00,-12.1,,.7,81,,,-4.5
133,대전,2021-01-10 02:00,-12.7,,.8,83,,,-4.6
133,대전,2021-01-10 03:00,-12.9,,.7,85,,,-4.8
133,대전,2021-01-10 04:00,-13.4,,1.1,86,,,-4.9
133,대전,2021-01-10 05:00,-13.9,,.7,86,,,-5.1
133,대전,2021-01-10 06:00,-14.2,,.3,86,,,-5.1
133,대전,2021-01-10 07:00,-14.1,,1.1,87,,,-5.4
133,대전,2021-01-10 08:00,-14.6,,1,87,.1,,-5.4
133,대전,2021-01-10 09:00,-12.9,,.5,85,1,,-5.4
133,대전,2021-01-10 10:00,-9.3,,.5,69,1,,-4.5
133,대전,2021-01-10 11:00,-5.6,,.6,54,1,,-3.3
133,대전,2021-01-10 12:00,-4.1,,1.9,48,1,,-2.1
133,대전,2021-01-10 13:00,-4.3,,1.3,45,.5,,-1.9
133,대전,2021-01-10 14:00,-2.9,,1.2,43,.3,,-1.3
133,대전,2021-01-10 15:00,-2.6,,1.4,39,.8,,-1
133,대전,2021-01-10 16:00,-2.1,,.7,38,.7,,-1.3
133,대전,2021-01-10 17:00,-2.8,,.5,41,.4,,-1.5
133,대전,2021-01-10 18:00,-3.5,,.7,43,0,,-2
133,대전,2021-01-10 19:00,-4.6,,1.1,46,,,-2.4
133,대전,2021-01-10 20:00,-5.5,,.9,53,,,-2.8
133,대전,2021-01-10 21:00,-6.3,,1,58,,,-2.8
133,대전,2021-01-10 22:00,-7.1,,1.1,63,,,-3.1
133,대전,2021-01-10 23:00,-7.7,,.9,64,,,-3.4
133,대전,2021-01-11 00:00,-7.5,,.5,65,,,-3.4
133,대전,2021-01-11 01:00,-8,,.4,67,,,-3.5
133,대전,2021-01-11 02:00,-8,,1,69,,,-3.7
133,대전,2021-01-11 03:00,-8,,.6,70,,,-3.5
133,대전,2021-01-11 04:00,-8.5,,.4,73,,,-3.9
133,대전,2021-01-11 05:00,-8.7,,.6,76,,,-3.9
133,대전,2021-01-11 06:00,-9.4,,.8,79,,,-4
133,대전,2021-01-11 07:00,-9.5,,1.3,81,,,-4
133,대전,2021-01-11 08:00,-9.5,,.3,83,0,,-4.1
133,대전,2021-01-11 09:00,-8.5,,.1,80,.3,,-3.8
133,대전,2021-01-11 10:00,-6.9,,.2,79,0,,-3.2
133,대전,2021-01-11 11:00,-5.1,,1.2,72,0,,-2.5
133,대전,2021-01-11 12:00,-4.4,,.5,61,0,,-2.1
133,대전,2021-01-11 13:00,-3.6,,.8,60,0,,-1.8
133,대전,2021-01-11 14:00,-2.6,,.8,57,0,,-1.4
133,대전,2021-01-11 15:00,-2.6,,1.2,60,0,,-1.3
133,대전,2021-01-11 16:00,-2.5,,.6,60,0,,-1.3
133,대전,2021-01-11 17:00,-2.6,,.4,61,0,,-1.5
133,대전,2021-01-11 18:00,-3.1,,.3,62,0,,-1.7
133,대전,2021-01-11 19:00,-3.9,,.7,66,,,-2.1
133,대전,2021-01-11 20:00,-4.9,,1.1,72,,,-2.4
133,대전,2021-01-11 21:00,-5.3,,.8,74,,,-2.6
133,대전,2021-01-11 22:00,-6,,.4,76,,,-2.9
133,대전,2021-01-11 23:00,-6.5,,.9,80,,,-3
133,대전,2021-01-12 00:00,-6.5,,.7,80,,,-2.9
133,대전,2021-01-12 01:00,-6.2,,.2,79,,,-2.7
133,대전,2021-01-12 02:00,-6.8,,.8,84,,,-3.1
133,대전,2021-01-12 03:00,-6.6,,1,83,,,-2.9
133,대전,2021-01-12 04:00,-6.4,,.2,82,,,-2.8
133,대전,2021-01-12 05:00,-6.2,,.2,83,,,-2.7
133,대전,2021-01-12 06:00,-5.8,0,.6,82,,05,-2.6
133,대전,2021-01-12 07:00,-5.8,,.5,85,,05,-2.5
133,대전,2021-01-12 08:00,-5.7,,.5,86,0,05,-2.4
133,대전,2021-01-12 09:00,-4.9,0,.6,86,0,,-2.2
133,대전,2021-01-12 10:00,-2.8,,1.1,78,.9,,-1.9
133,대전,2021-01-12 11:00,-.5,,1.1,70,1,,-1.3
133,대전,2021-01-12 12:00,1.4,,2,65,1,,-.6
133,대전,2021-01-12 13:00,3,,1.6,59,1,,-.4
133,대전,2021-01-12 14:00,3.7,,3.4,49,1,,-.3
133,대전,2021-01-12 15:00,4.1,,2.1,48,1,,-.2
133,대전,2021-01-12 16:00,2.9,,1.4,54,.7,05,-.2
133,대전,2021-01-12 17:00,2,,2.1,59,.1,,-.2
133,대전,2021-01-12 18:00,1.3,0,1.9,68,0,05,-.2
133,대전,2021-01-12 19:00,.2,,.5,87,,05,-.2
133,대전,2021-01-12 20:00,0,,.6,90,,05,-.2
133,대전,2021-01-12 21:00,-.3,1.3,1.5,94,,05,-.3
133,대전,2021-01-12 22:00,0,,.5,94,,1905,-.3
133,대전,2021-01-12 23:00,-.2,,.3,94,,1905,-.4
133,대전,2021-01-13 00:00,-.4,0,.3,95,,1905,-.5
133,대전,2021-01-13 01:00,-.9,,.5,96,,1905,-.7
133,대전,2021-01-13 02:00,-1.6,,.4,96,,19,-.9
133,대전,2021-01-13 03:00,-2,0,.7,95,,19,-1
133,대전,2021-01-13 04:00,-2.2,,.4,96,,19,-1
133,대전,2021-01-13 05:00,-2.6,,1,97,,19,-1.2
133,대전,2021-01-13 06:00,-2.9,,.3,96,,19,-1.4
133,대전,2021-01-13 07:00,-3.5,,.3,96,,19,-1.5
133,대전,2021-01-13 08:00,-3.7,,.1,96,0,19,-1.6
133,대전,2021-01-13 09:00,-2.9,,.5,96,.3,19,-1.5
133,대전,2021-01-13 10:00,0,,.3,93,1,19,-1.1
133,대전,2021-01-13 11:00,2.9,,.2,84,1,,-.6
133,대전,2021-01-13 12:00,6.6,,.8,69,1,,-.3
133,대전,2021-01-13 13:00,9.8,,2.5,53,1,,-.1
133,대전,2021-01-13 14:00,10.3,,2.9,52,1,,.1
133,대전,2021-01-13 15:00,10.7,,2.6,54,1,,3.8
133,대전,2021-01-13 16:00,10.1,,2.1,56,1,,3.2
133,대전,2021-01-13 17:00,9.1,,1.8,63,.5,,1.9
133,대전,2021-01-13 18:00,8.7,,2.1,67,0,,1.7
133,대전,2021-01-13 19:00,8.4,,2,72,,,1.7
133,대전,2021-01-13 20:00,7.8,,1.6,76,,,.9
133,대전,2021-01-13 21:00,6.8,,.8,81,,,-.3
133,대전,2021-01-13 22:00,6.2,,1.1,84,,,-.1
133,대전,2021-01-13 23:00,5.2,,.7,88,,,-.1
133,대전,2021-01-14 00:00,4.6,,.7,90,,,-.1
133,대전,2021-01-14 01:00,3.4,,2.2,91,,19,-.2
133,대전,2021-01-14 02:00,2.5,,1.7,92,,4219,-.2
133,대전,2021-01-14 03:00,1.6,,1.8,88,,4219,-.4
133,대전,2021-01-14 04:00,.8,,1,74,,4219,-.5
133,대전,2021-01-14 05:00,0,,1.1,78,,42,-.8
133,대전,2021-01-14 06:00,-1.4,,1.1,85,,42,-1.3
133,대전,2021-01-14 07:00,-2,,.3,83,,42,-1.8
133,대전,2021-01-14 08:00,-2.5,,.3,86,0,42,-2.1
133,대전,2021-01-14 09:00,-1.4,,.5,84,.8,42,-1.4
133,대전,2021-01-14 10:00,1.1,,.7,67,1,42,-.5
133,대전,2021-01-14 11:00,4.7,,1.2,54,1,42,.1
133,대전,2021-01-14 12:00,5.6,,1,34,1,42,2.2
133,대전,2021-01-14 13:00,7.8,,1.8,26,1,42,6.4
133,대전,2021-01-14 14:00,9.5,,.8,22,1,42,9.2
133,대전,2021-01-14 15:00,11.1,,.5,21,1,,8.9
133,대전,2021-01-14 16:00,11.6,,.3,21,1,,6.7
133,대전,2021-01-14 17:00,9.9,,.9,24,.9,,1.7
133,대전,2021-01-14 18:00,7.8,,1.2,31,0,,-.1
133,대전,2021-01-14 19:00,5.9,,1.1,42,,,-.1
133,대전,2021-01-14 20:00,4.3,,.3,50,,,-.2
133,대전,2021-01-14 21:00,2.6,,.4,56,,,-.4
133,대전,2021-01-14 22:00,1.7,,.5,60,,,-.5
133,대전,2021-01-14 23:00,.7,,1.5,65,,,-.6
133,대전,2021-01-15 00:00,.3,,.5,66,,,-.7
133,대전,2021-01-15 01:00,-.5,,.3,67,,,-.8
133,대전,2021-01-15 02:00,-.8,,.1,70,,,-.8
133,대전,2021-01-15 03:00,-.2,,.8,71,,,-.4
133,대전,2021-01-15 04:00,.2,,1.6,71,,,-.7
133,대전,2021-01-15 05:00,.2,,.2,68,,,-.6
133,대전,2021-01-15 06:00,.4,,.1,70,,,-.3
133,대전,2021-01-15 07:00,.7,,.5,70,,,-.5
133,대전,2021-01-15 08:00,.9,,.3,70,0,,-.3
133,대전,2021-01-15 09:00,2.3,,1.1,68,.2,,-.2
133,대전,2021-01-15 10:00,3.6,,.8,67,.1,,-.1
133,대전,2021-01-15 11:00,6,,1.2,65,.2,,.6
133,대전,2021-01-15 12:00,12.8,,4.6,66,.3,,2.8
133,대전,2021-01-15 13:00,13.7,,3.7,65,0,,7.7
133,대전,2021-01-15 14:00,13.4,,3.2,69,0,,8.3
133,대전,2021-01-15 15:00,13.3,,2.9,70,0,,8.7
133,대전,2021-01-15 16:00,12.3,,2.5,74,0,,7.4
133,대전,2021-01-15 17:00,11.1,,2.2,77,0,,6.2
133,대전,2021-01-15 18:00,10.7,,1.4,75,0,,5.4
133,대전,2021-01-15 19:00,8.1,,1.6,74,,19,3.7
133,대전,2021-01-15 20:00,7.1,,2.5,76,,19,2.6
133,대전,2021-01-15 21:00,6,,2.2,67,,19,2
133,대전,2021-01-15 22:00,4.8,,1.4,61,,,.7
133,대전,2021-01-15 23:00,3.7,,1.2,64,,,.2
133,대전,2021-01-16 00:00,3.4,,.9,69,,,.3
133,대전,2021-01-16 01:00,2.3,,2,76,,,-.1
133,대전,2021-01-16 02:00,1.4,,.8,78,,,-.1
133,대전,2021-01-16 03:00,.7,,2.5,79,,,-.3
133,대전,2021-01-16 04:00,.3,,2.3,78,,,-.3
133,대전,2021-01-16 05:00,.4,,2.1,73,,,-.3
133,대전,2021-01-16 06:00,0,,2.3,71,,,-.3
133,대전,2021-01-16 07:00,-.4,,2.6,73,,,-.3
133,대전,2021-01-16 08:00,-1.1,,2.2,70,0,,-.4
133,대전,2021-01-16 09:00,-1.3,,2.9,66,0,,-.3
133,대전,2021-01-16 10:00,-1.1,,3.2,63,.2,,-.1
133,대전,2021-01-16 11:00,-1,,2.9,62,.2,,-.2
133,대전,2021-01-16 12:00,.7,,1.8,51,.9,,1
133,대전,2021-01-16 13:00,1,,3.5,47,1,,4.7
133,대전,2021-01-16 14:00,1.7,,3.7,40,1,,7.2
133,대전,2021-01-16 15:00,1.9,,3.7,32,1,,6.2
133,대전,2021-01-16 16:00,1.3,,2.8,36,1,,3.9
133,대전,2021-01-16 17:00,-.5,,2.2,41,.9,,.1
133,대전,2021-01-16 18:00,-2.2,,3.7,51,0,,-.6
133,대전,2021-01-16 19:00,-3.4,,3,57,,,-1.2
133,대전,2021-01-16 20:00,-4,,2,61,,,-1.6
133,대전,2021-01-16 21:00,-4.1,,2,61,,,-2
133,대전,2021-01-16 22:00,-4.7,,1.1,65,,,-2.2
133,대전,2021-01-16 23:00,-4.5,,1.7,66,,,-2.1
133,대전,2021-01-17 00:00,-4.4,,2.8,58,,,-2.3
133,대전,2021-01-17 01:00,-4.8,,3.2,58,,,-2.7
133,대전,2021-01-17 02:00,-5.2,,1.7,61,,,-2.9
133,대전,2021-01-17 03:00,-5.5,,1.4,63,,,-3.3
133,대전,2021-01-17 04:00,-6.4,,1.4,66,,,-4.4
133,대전,2021-01-17 05:00,-7,,.9,68,,,-4.7
133,대전,2021-01-17 06:00,-7.8,,.8,71,,,-5.2
133,대전,2021-01-17 07:00,-8.4,,.1,73,,,-5.6
133,대전,2021-01-17 08:00,-8.1,,.8,74,.1,,-5.8
133,대전,2021-01-17 09:00,-6.8,,.5,68,1,,-5.1
133,대전,2021-01-17 10:00,-4.7,,1.2,59,1,,-3.3
133,대전,2021-01-17 11:00,-3.1,,2.2,49,1,,0
133,대전,2021-01-17 12:00,-2.1,,2.7,43,1,,1.1
133,대전,2021-01-17 13:00,-.7,,1.6,37,1,,2.8
133,대전,2021-01-17 14:00,.1,,3.5,33,1,,3.8
133,대전,2021-01-17 15:00,1.2,,1.3,33,1,,3.5
133,대전,2021-01-17 16:00,1.5,,2,34,1,,1.5
133,대전,2021-01-17 17:00,.4,,1.7,43,.4,,-.2
133,대전,2021-01-17 18:00,-.8,,1.5,51,0,,-.4
133,대전,2021-01-17 19:00,-1.1,,1.8,59,,,-.4
133,대전,2021-01-17 20:00,-1.3,,1.7,67,,05,-.4
133,대전,2021-01-17 21:00,-1.7,0,1.5,79,,05,-.5
133,대전,2021-01-17 22:00,-2.2,,1.5,87,,05,-.8
