지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2020-02-22 03:00,8.3,1.1,1.9,90,,1901,7.1
133,대전,2020-02-22 04:00,8,,2.7,85,,01,6.8
133,대전,2020-02-22 05:00,7,,2.4,79,,19,5.6
133,대전,2020-02-22 06:00,5.7,.1,1.4,77,,19,3.4
133,대전,2020-02-22 07:00,4.8,,1.6,76,,19,2.3
133,대전,2020-02-22 08:00,4.4,,1.4,72,0,19,2.7
133,대전,2020-02-22 09:00,5.6,,1.2,72,.9,4019,4.9
133,대전,2020-02-22 10:00,7.1,,2.7,59,1,4240,8
133,대전,2020-02-22 11:00,8.4,,2.1,58,1,42,11.4
133,대전,2020-02-22 12:00,9.6,,3.3,46,1,42,14.5
133,대전,2020-02-22 13:00,10.2,,3.8,31,1,42,14.7
133,대전,2020-02-22 14:00,9.7,,4.5,29,1,42,13.6
133,대전,2020-02-22 15:00,10.3,,4.7,27,1,42,15.6
133,대전,2020-02-22 16:00,9.7,,4.1,30,1,,14.3
133,대전,2020-02-22 17:00,7.7,,4.9,37,.9,,8.5
133,대전,2020-02-22 18:00,6.3,,4.2,46,.1,,5.4
133,대전,2020-02-22 19:00,5.1,,3.2,51,0,,3.7
133,대전,2020-02-22 20:00,3.9,,3.3,52,,,2.4
133,대전,2020-02-22 21:00,2.8,,2.5,54,,,1.4
133,대전,2020-02-22 22:00,2.3,,2.8,56,,,.8
133,대전,2020-02-22 23:00,2,,2,59,,,.9
133,대전,2020-02-23 00:00,1.6,,1.3,61,,,.7
133,대전,2020-02-23 01:00,1.1,,1.4,63,,,.4
133,대전,2020-02-23 02:00,.7,,1.5,67,,,.4
133,대전,2020-02-23 03:00,-.1,,.9,68,,,-.3
133,대전,2020-02-23 04:00,-.4,,.9,70,,,-1
133,대전,2020-02-23 05:00,-.6,,1.1,73,,,-1.5
133,대전,2020-02-23 06:00,-1.2,,.9,75,,,-1.9
133,대전,2020-02-23 07:00,-1.6,,1.1,77,,,-2.2
133,대전,2020-02-23 08:00,-1.3,,1,78,.6,,-1.9
133,대전,2020-02-23 09:00,1.4,,1,71,1,,-.1
133,대전,2020-02-23 10:00,3.7,,1.7,47,1,,4.7
133,대전,2020-02-23 11:00,5.6,,1,39,1,,11.5
133,대전,2020-02-23 12:00,6.4,,.9,33,1,,15.1
133,대전,2020-02-23 13:00,7.9,,1.8,29,1,,16.8
133,대전,2020-02-23 14:00,9.4,,1.6,30,1,,18.4
133,대전,2020-02-23 15:00,9.4,,1.6,33,1,,17.8
133,대전,2020-02-23 16:00,9.7,,2,31,1,,15.2
133,대전,2020-02-23 17:00,8.5,,3.2,34,1,,10.8
133,대전,2020-02-23 18:00,7.1,,1.6,39,.8,,5.9
133,대전,2020-02-23 19:00,5.7,,1.1,48,0,,3.8
133,대전,2020-02-23 20:00,4.5,,1.2,51,,,2.6
133,대전,2020-02-23 21:00,3.9,,1.4,47,,,1.7
133,대전,2020-02-23 22:00,3.1,,2.3,47,,,.9
133,대전,2020-02-23 23:00,2.9,,2.8,47,,,.3
133,대전,2020-02-24 00:00,2.4,,1.4,52,,,.4
133,대전,2020-02-24 01:00,1.6,,.1,57,,,0
133,대전,2020-02-24 02:00,.2,,.7,65,,,-.5
133,대전,2020-02-24 03:00,-.3,,.6,69,,,-1
133,대전,2020-02-24 04:00,-1.2,,.7,70,,,-1.5
133,대전,2020-02-24 05:00,-1.4,,1.1,74,,,-1.9
133,대전,2020-02-24 06:00,-1.7,,.4,76,,,-2.4
133,대전,2020-02-24 07:00,-2.1,,.7,77,,,-2.7
133,대전,2020-02-24 08:00,-1.8,,.5,78,.5,,-1.9
133,대전,2020-02-24 09:00,.6,,.7,72,1,,-.1
133,대전,2020-02-24 10:00,5.3,,1.3,57,1,,6.2
133,대전,2020-02-24 11:00,8.7,,1.4,39,1,,13.1
133,대전,2020-02-24 12:00,11.4,,1.3,42,1,,16.2
133,대전,2020-02-24 13:00,13.3,,1.3,36,1,,19.4
133,대전,2020-02-24 14:00,14.4,,2.1,24,.9,,17.8
133,대전,2020-02-24 15:00,15.4,,3.6,20,1,,20
133,대전,2020-02-24 16:00,15.6,,1.3,20,1,,17.2
133,대전,2020-02-24 17:00,14.8,,1.7,24,.9,,13.2
133,대전,2020-02-24 18:00,13.5,,1.3,34,.6,,10.2
133,대전,2020-02-24 19:00,12.5,,1.1,39,0,,8.7
133,대전,2020-02-24 20:00,11.6,,1.4,43,,,7.7
133,대전,2020-02-24 21:00,10.9,,.4,47,,,7.9
133,대전,2020-02-24 22:00,10.6,,0,49,,,7.6
133,대전,2020-02-24 23:00,10,,.9,54,,,7.5
133,대전,2020-02-25 00:00,9.2,.4,1,70,,01,7.3
133,대전,2020-02-25 01:00,7.9,,1.3,83,,01,7.1
133,대전,2020-02-25 02:00,7.2,,.9,87,,01,6.8
133,대전,2020-02-25 03:00,7,5.3,1.5,90,,01,6.7
133,대전,2020-02-25 04:00,6.5,,1,94,,01,6.4
133,대전,2020-02-25 05:00,6.3,,1,95,,01,6.2
133,대전,2020-02-25 06:00,6.3,19.6,.9,95,,01,6
133,대전,2020-02-25 07:00,6.2,,.6,96,,01,6.2
133,대전,2020-02-25 08:00,6.4,,3.1,96,0,1901,6.3
133,대전,2020-02-25 09:00,6.6,7.4,.9,96,0,190201,6.7
133,대전,2020-02-25 10:00,6.7,,.9,96,0,19160201,6.8
133,대전,2020-02-25 11:00,6.7,,1.6,96,0,1901,6.9
133,대전,2020-02-25 12:00,6.8,11.8,2.1,96,0,1901,7.3
133,대전,2020-02-25 13:00,7,,.7,96,0,1901,7.3
133,대전,2020-02-25 14:00,7.3,,1.6,96,0,1901,7.8
133,대전,2020-02-25 15:00,7.3,8.6,1.7,96,0,1901,7.5
133,대전,2020-02-25 16:00,7.3,,1.1,96,0,1901,7.5
133,대전,2020-02-25 17:00,7.4,,1.1,96,0,1901,7.3
133,대전,2020-02-25 18:00,7.3,2.6,.8,96,0,1901,7.2
133,대전,2020-02-25 19:00,7.3,,1.6,96,0,,6.9
133,대전,2020-02-25 20:00,7.3,,1.9,96,,,6.8
133,대전,2020-02-25 21:00,7.5,,2.9,91,,,6.7
133,대전,2020-02-25 22:00,7.8,,2.6,85,,,6.7
133,대전,2020-02-25 23:00,7.6,,1.3,85,,,6.5
133,대전,2020-02-26 00:00,7.4,,2,85,,,6.4
133,대전,2020-02-26 01:00,7.4,,1.8,83,,,6.3
133,대전,2020-02-26 02:00,7.4,,1.5,83,,,6.2
133,대전,2020-02-26 03:00,7,,1,85,,,5.2
133,대전,2020-02-26 04:00,6,,.5,89,,,4.1
133,대전,2020-02-26 05:00,5.3,,.7,92,,,3.4
133,대전,2020-02-26 06:00,4.3,,.9,94,,,3.1
133,대전,2020-02-26 07:00,4.3,,1,95,,,2.6
133,대전,2020-02-26 08:00,4.4,,.5,94,.2,,4
133,대전,2020-02-26 09:00,5.4,,.2,93,.2,,6
133,대전,2020-02-26 10:00,7.7,,.5,84,.9,,9.6
133,대전,2020-02-26 11:00,10.5,,1.3,73,1,,14.5
133,대전,2020-02-26 12:00,12,,1.3,67,1,,18.2
133,대전,2020-02-26 13:00,13.4,,1.3,62,.9,,18.4
133,대전,2020-02-26 14:00,13.6,,2.7,58,.6,,18.6
133,대전,2020-02-26 15:00,14.6,,3.3,53,.9,,19.7
133,대전,2020-02-26 16:00,13.5,,3.2,52,.9,,15.6
133,대전,2020-02-26 17:00,12.3,,2.8,57,.5,,13.6
133,대전,2020-02-26 18:00,9.8,,3.1,62,.4,,9.7
133,대전,2020-02-26 19:00,8.5,,2.4,66,0,,7.5
133,대전,2020-02-26 20:00,7.2,,1.8,70,,,6.2
133,대전,2020-02-26 21:00,6.5,,.8,71,,,5.2
133,대전,2020-02-26 22:00,5.4,,.9,75,,,4.4
133,대전,2020-02-26 23:00,5,,.8,80,,,3.9
133,대전,2020-02-27 00:00,4.2,,.8,84,,19,3.7
133,대전,2020-02-27 01:00,4.5,,1.2,84,,19,4.6
133,대전,2020-02-27 02:00,4.5,,.1,85,,19,4.9
133,대전,2020-02-27 03:00,4.4,,.5,86,,19,4.5
133,대전,2020-02-27 04:00,4.4,,.7,87,,19,4.5
133,대전,2020-02-27 05:00,4.1,,.8,87,,19,4.3
133,대전,2020-02-27 06:00,3.6,,.7,88,,19,3.7
133,대전,2020-02-27 07:00,3.4,,.4,90,,19,3.8
133,대전,2020-02-27 08:00,3.5,,.7,91,0,19,4.3
133,대전,2020-02-27 09:00,5,,.9,87,.4,19,5.7
133,대전,2020-02-27 10:00,7.1,,1.8,71,1,19,9.5
133,대전,2020-02-27 11:00,8.9,,1.7,57,1,,13.8
133,대전,2020-02-27 12:00,9.3,,1.7,53,.8,,14
133,대전,2020-02-27 13:00,9.1,,1.4,52,.4,,13.5
133,대전,2020-02-27 14:00,11.6,,1.8,44,1,,20.6
133,대전,2020-02-27 15:00,11.9,,2.2,39,1,,20.9
133,대전,2020-02-27 16:00,12,,1.3,40,1,,18.3
133,대전,2020-02-27 17:00,11.4,,.7,41,1,,15
133,대전,2020-02-27 18:00,9.8,,1.3,45,.7,,10.2
133,대전,2020-02-27 19:00,8.6,,1,51,0,,7.6
133,대전,2020-02-27 20:00,7.4,,2.9,56,,,6.2
133,대전,2020-02-27 21:00,6.9,,2.1,58,,,5.3
133,대전,2020-02-27 22:00,6.1,,1.7,61,,,4.5
133,대전,2020-02-27 23:00,5.6,,.9,67,,,4.1
133,대전,2020-02-28 00:00,4.4,,.8,72,,,3.5
133,대전,2020-02-28 01:00,4.2,,.5,74,,,3.9
133,대전,2020-02-28 02:00,4,,1,77,,,4
133,대전,2020-02-28 03:00,4.1,,1.1,76,,,4.3
133,대전,2020-02-28 04:00,4,,1.2,78,,,3.9
133,대전,2020-02-28 05:00,3.8,,.6,79,,,3.9
133,대전,2020-02-28 06:00,3.9,,.7,79,,,4.1
133,대전,2020-02-28 07:00,4.1,,1.3,81,,,4.3
133,대전,2020-02-28 08:00,4.3,,.2,81,0,,4.8
133,대전,2020-02-28 09:00,5.1,0,.7,76,0,01,5.7
133,대전,2020-02-28 10:00,5.4,,1.3,76,0,1901,6.1
133,대전,2020-02-28 11:00,5.6,,1.2,86,0,1901,7.4
133,대전,2020-02-28 12:00,6.1,1.4,1.6,89,0,1901,8.3
133,대전,2020-02-28 13:00,6.1,,1,92,0,1901,9.5
133,대전,2020-02-28 14:00,6.2,,.7,92,0,1901,8.6
133,대전,2020-02-28 15:00,6.3,2.8,1.3,93,0,1901,8.6
133,대전,2020-02-28 16:00,6.6,,.6,93,0,1901,8.6
133,대전,2020-02-28 17:00,6.6,,2.4,92,0,1901,8.7
133,대전,2020-02-28 18:00,6.3,.4,2.1,91,0,1901,7.9
133,대전,2020-02-28 19:00,6,,1.2,91,0,19,6.8
133,대전,2020-02-28 20:00,5.6,,1.1,92,,19,6.1
133,대전,2020-02-28 21:00,5.2,,1.5,92,,19,5
133,대전,2020-02-28 22:00,4.7,,1.4,93,,19,4.2
133,대전,2020-02-28 23:00,4.1,,.4,94,,19,3.5
133,대전,2020-02-29 00:00,3.8,,.6,96,,19,4
133,대전,2020-02-29 01:00,4.2,,.2,96,,19,4.7
133,대전,2020-02-29 02:00,4.3,,.6,96,,19,4.8
133,대전,2020-02-29 03:00,4.3,,1,96,,19,4.7
133,대전,2020-02-29 04:00,4.2,,.8,96,,19,4.8
133,대전,2020-02-29 05:00,4.3,,.1,96,,19,4.9
133,대전,2020-02-29 06:00,4.5,,.8,96,,19,5
133,대전,2020-02-29 07:00,4.4,,1.2,95,,19,4.7
133,대전,2020-02-29 08:00,4.6,,.2,95,0,19,5.6
133,대전,2020-02-29 09:00,5.4,,.2,94,0,19,7
133,대전,2020-02-29 10:00,6.9,,.3,90,.1,19,9.9
133,대전,2020-02-29 11:00,8,,.5,83,.1,19,12.4
133,대전,2020-02-29 12:00,10,,.8,73,.7,19,14.7
133,대전,2020-02-29 13:00,10.5,,.7,68,.1,,14
133,대전,2020-02-29 14:00,10.9,,1,65,.2,,14.7
133,대전,2020-02-29 15:00,11.4,,1.3,63,.1,,14.8
133,대전,2020-02-29 16:00,12.5,,1.1,59,.8,,16.5
133,대전,2020-02-29 17:00,12.7,,.2,57,1,,14.3
133,대전,2020-02-29 18:00,11.2,,1.2,62,.9,,10.3
133,대전,2020-02-29 19:00,9.9,,.9,68,0,,7.9
133,대전,2020-02-29 20:00,8.1,,1.4,78,,,6.5
133,대전,2020-02-29 21:00,7.2,,.5,82,,19,5.6
133,대전,2020-02-29 22:00,6.6,,.8,86,,19,5
133,대전,2020-02-29 23:00,5.8,,.6,87,,19,4.4
133,대전,2020-03-01 00:00,5.1,,.6,90,,19,3.6
133,대전,2020-03-01 01:00,4.3,,.4,92,,19,3.3
133,대전,2020-03-01 02:00,3.9,,.1,94,,19,3
133,대전,2020-03-01 03:00,3.3,,1.3,94,,19,2.7
133,대전,2020-03-01 04:00,3.3,,.5,95,,19,3.7
133,대전,2020-03-01 05:00,3.3,,.7,95,,19,3
133,대전,2020-03-01 06:00,2.7,,1.2,96,,19,2.4
133,대전,2020-03-01 07:00,2.8,,.4,96,,19,3.6
133,대전,2020-03-01 08:00,3.6,,.4,96,0,19,4.7
133,대전,2020-03-01 09:00,4.8,,.7,95,0,19,6.8
133,대전,2020-03-01 10:00,6.4,,.6,89,.2,19,9.7
133,대전,2020-03-01 11:00,8.5,,1.4,79,.4,19,14.1
133,대전,2020-03-01 12:00,11.4,,1.3,70,.9,4019,18
133,대전,2020-03-01 13:00,11.2,,3.6,71,.7,40,18.5
133,대전,2020-03-01 14:00,9.7,,1.6,74,.4,40,13.9
133,대전,2020-03-01 15:00,9.3,,2.4,77,0,40,12.8
133,대전,2020-03-01 16:00,8.9,,2.1,79,0,40,11.5
133,대전,2020-03-01 17:00,8.4,,2.4,75,0,40,10.4
133,대전,2020-03-01 18:00,8,,1.8,74,0,40,9
133,대전,2020-03-01 19:00,7.2,,1.9,75,0,40,7.8
133,대전,2020-03-01 20:00,6.5,,1.8,78,,40,7.3
133,대전,2020-03-01 21:00,6.1,,1.6,74,,40,6.6
133,대전,2020-03-01 22:00,5.5,,1.3,69,,40,6.1
133,대전,2020-03-01 23:00,5.4,,1.3,70,,40,5.8
133,대전,2020-03-02 00:00,5,,.7,74,,40,5.5
133,대전,2020-03-02 01:00,5,,1.6,74,,40,5.5
133,대전,2020-03-02 02:00,5.2,,2.4,73,,40,5.2
133,대전,2020-03-02 03:00,4.7,,2,76,,40,4.6
133,대전,2020-03-02 04:00,4.1,,1.6,70,,40,3.6
133,대전,2020-03-02 05:00,3.3,,2,72,,40,2.4
133,대전,2020-03-02 06:00,3.4,,2.4,70,,40,2.5
133,대전,2020-03-02 07:00,2.7,,2.3,69,,40,1.8
133,대전,2020-03-02 08:00,2.4,,1.6,69,.3,40,2.1
133,대전,2020-03-02 09:00,3.6,,2.1,61,1,40,3.7
133,대전,2020-03-02 10:00,4.7,,2.2,54,1,40,8
133,대전,2020-03-02 11:00,6.2,,3,46,1,,12.5
133,대전,2020-03-02 12:00,6.7,,3.4,41,1,,15.4
133,대전,2020-03-02 13:00,8.3,,2,37,1,,18
133,대전,2020-03-02 14:00,9.3,,3.1,37,1,,18.7
133,대전,2020-03-02 15:00,10,,2.5,30,1,,18.6
133,대전,2020-03-02 16:00,10,,1.5,34,1,,17
133,대전,2020-03-02 17:00,9.1,,2.9,38,1,,13.3
133,대전,2020-03-02 18:00,7,,2.6,45,.9,,8.2
133,대전,2020-03-02 19:00,5.4,,1.9,53,0,,5.9
133,대전,2020-03-02 20:00,4.3,,.5,57,,,4.7
133,대전,2020-03-02 21:00,3.8,,.7,59,,,4.4
133,대전,2020-03-02 22:00,3.3,,.5,62,,,4.1
133,대전,2020-03-02 23:00,3.2,,1.3,63,,,3.6
133,대전,2020-03-03 00:00,2.9,,.7,64,,,3.8
133,대전,2020-03-03 01:00,2.6,,.6,66,,,2.9
133,대전,2020-03-03 02:00,2.1,,1,70,,,2.2
133,대전,2020-03-03 03:00,1.5,,.9,74,,40,1.5
133,대전,2020-03-03 04:00,.7,,.8,77,,4019,1
133,대전,2020-03-03 05:00,.4,,.9,79,,19,.6
133,대전,2020-03-03 06:00,.2,,1.3,81,,19,1.2
133,대전,2020-03-03 07:00,.4,,.9,81,0,19,1.5
133,대전,2020-03-03 08:00,1.2,,.9,80,.2,19,2.2
133,대전,2020-03-03 09:00,3.2,,.4,75,.4,19,4.5
133,대전,2020-03-03 10:00,6.9,,1.5,65,1,4019,9.2
133,대전,2020-03-03 11:00,9.9,,2.3,54,1,40,14.7
133,대전,2020-03-03 12:00,11.1,,1.1,50,1,,17
133,대전,2020-03-03 13:00,13,,1.1,45,1,,20.4
133,대전,2020-03-03 14:00,13.9,,1.2,44,.9,,18.1
133,대전,2020-03-03 15:00,14.5,,2.9,42,.9,,18.9
133,대전,2020-03-03 16:00,15,,1.4,42,1,,17.8
133,대전,2020-03-03 17:00,13.5,,2.1,46,1,,14.1
133,대전,2020-03-03 18:00,12.3,,1.2,54,.4,,10.9
133,대전,2020-03-03 19:00,10.3,,1.6,63,0,,8.5
133,대전,2020-03-03 20:00,9,,2.5,67,,,7.6
133,대전,2020-03-03 21:00,8.3,,1.8,69,,40,7.4
133,대전,2020-03-03 22:00,7.8,,2.1,71,,40,7.2
133,대전,2020-03-03 23:00,7,,2.2,72,,40,6.8
133,대전,2020-03-04 00:00,6.3,,1.4,71,,40,6.5
133,대전,2020-03-04 01:00,6,,.8,78,,40,6.3
133,대전,2020-03-04 02:00,4.8,,.6,67,,40,5.1
133,대전,2020-03-04 03:00,3.8,,.6,69,,,3.5
133,대전,2020-03-04 04:00,3.5,,1.3,69,,,3.7
133,대전,2020-03-04 05:00,3.8,,1.5,74,,01,4.4
133,대전,2020-03-04 06:00,4.2,0,.9,75,,02,4.6
133,대전,2020-03-04 07:00,3.9,,1,79,0,0201,3.7
133,대전,2020-03-04 08:00,4.1,,2.3,72,.1,,3.9
133,대전,2020-03-04 09:00,5.3,0,3,61,1,,5.8
133,대전,2020-03-04 10:00,5.9,,3.6,52,1,,9.2
133,대전,2020-03-04 11:00,7,,3.2,44,1,,12.8
133,대전,2020-03-04 12:00,8.3,,3.1,33,1,,16.5
133,대전,2020-03-04 13:00,8.2,,3.8,32,1,,17.2
133,대전,2020-03-04 14:00,8.1,,4,32,1,,18
133,대전,2020-03-04 15:00,7.7,,3.8,33,1,,18.7
133,대전,2020-03-04 16:00,6.3,,3.6,36,1,,14.7
133,대전,2020-03-04 17:00,5.2,,3.3,38,1,,11.6
133,대전,2020-03-04 18:00,3.3,,3.8,46,.7,,7.2
133,대전,2020-03-04 19:00,1.4,,3.6,62,0,05,4.3
133,대전,2020-03-04 20:00,.7,,2.4,66,,05,3.2
133,대전,2020-03-04 21:00,.3,0,3.2,66,,05,2
133,대전,2020-03-04 22:00,.2,,2.2,69,,05,2.2
133,대전,2020-03-04 23:00,.7,,1.9,63,,05,2.7
133,대전,2020-03-05 00:00,.7,0,2.2,60,,,2.5
133,대전,2020-03-05 01:00,.7,,1.4,61,,,2.6
133,대전,2020-03-05 02:00,.5,,2.2,62,,,2
133,대전,2020-03-05 03:00,.3,,1.5,64,,,1.8
133,대전,2020-03-05 04:00,.1,,1.3,64,,,1.4
133,대전,2020-03-05 05:00,-.3,,1.3,66,,,.4
133,대전,2020-03-05 06:00,-.9,,.5,68,,40,-.3
133,대전,2020-03-05 07:00,-1.6,,1.2,72,0,40,.1
133,대전,2020-03-05 08:00,-1.2,,1,71,.4,40,0
133,대전,2020-03-05 09:00,.8,,1,61,1,,1.3
133,대전,2020-03-05 10:00,2.3,,1.3,53,1,,7.1
133,대전,2020-03-05 11:00,4,,1.9,47,1,,12
133,대전,2020-03-05 12:00,5.8,,1.7,39,1,,15.9
133,대전,2020-03-05 13:00,6.8,,2.7,33,1,,18.1
133,대전,2020-03-05 14:00,7.9,,2.8,29,1,,18.7
133,대전,2020-03-05 15:00,8.6,,2.2,26,1,,18.4
133,대전,2020-03-05 16:00,8.8,,2.9,25,1,,16.2
133,대전,2020-03-05 17:00,8.8,,1.9,22,1,,12.8
133,대전,2020-03-05 18:00,7,,2.3,30,1,,7.3
133,대전,2020-03-05 19:00,5.2,,1.4,43,0,,4.8
133,대전,2020-03-05 20:00,3.5,,1.3,51,,,3.4
133,대전,2020-03-05 21:00,2.2,,1.4,56,,,2.2
133,대전,2020-03-05 22:00,1.2,,.8,57,,,1.2
133,대전,2020-03-05 23:00,.5,,.6,59,,,.5
133,대전,2020-03-06 00:00,-.1,,1.1,66,,,.2
133,대전,2020-03-06 01:00,-.9,,1.3,69,,,.2
133,대전,2020-03-06 02:00,-1.3,,.9,69,,,0
133,대전,2020-03-06 03:00,-2.2,,.9,72,,,-.3
133,대전,2020-03-06 04:00,-2.3,,1.2,75,,,-.5
133,대전,2020-03-06 05:00,-2.8,,.1,76,,,-.7
133,대전,2020-03-06 06:00,-3.1,,1.2,79,,,-.8
133,대전,2020-03-06 07:00,-3.4,,.9,81,0,,-1
133,대전,2020-03-06 08:00,-2.6,,.6,79,.9,,-.8
133,대전,2020-03-06 09:00,.7,,.5,75,1,,0
133,대전,2020-03-06 10:00,3.4,,1.1,58,1,,2.3
133,대전,2020-03-06 11:00,5.3,,1.5,38,1,,11.8
133,대전,2020-03-06 12:00,7.8,,1.8,31,1,,16.9
133,대전,2020-03-06 13:00,9.9,,2.6,29,1,,19.1
133,대전,2020-03-06 14:00,11,,1.4,25,1,,20.5
133,대전,2020-03-06 15:00,11.6,,1.3,23,1,,19.7
133,대전,2020-03-06 16:00,12.3,,1.5,21,1,,18.2
133,대전,2020-03-06 17:00,11.6,,1.5,22,1,,14.5
133,대전,2020-03-06 18:00,10.2,,1,23,1,,9.2
133,대전,2020-03-06 19:00,8.5,,1.1,27,0,,6.1
133,대전,2020-03-06 20:00,7.1,,.6,34,,,4.7
133,대전,2020-03-06 21:00,6.3,,.2,38,,,4.5
133,대전,2020-03-06 22:00,5.6,,1.2,41,,,3.7
133,대전,2020-03-06 23:00,4.7,,.4,46,,,3.4
133,대전,2020-03-07 00:00,4.5,,.2,49,,,3.6
133,대전,2020-03-07 01:00,4.4,,.9,52,,,3
133,대전,2020-03-07 02:00,3.5,,.7,53,,,2.2
133,대전,2020-03-07 03:00,2.9,,1.1,59,,,2
133,대전,2020-03-07 04:00,2.6,,.4,60,,,2.1
133,대전,2020-03-07 05:00,2.7,,.5,62,,,2.7
133,대전,2020-03-07 06:00,2.7,,.2,64,,,2.2
133,대전,2020-03-07 07:00,2.6,,.4,66,0,,2.8
133,대전,2020-03-07 08:00,3.3,,1.1,64,0,,3.8
133,대전,2020-03-07 09:00,4.8,,.5,58,.1,,6.5
133,대전,2020-03-07 10:00,6.2,,.4,45,0,,8.3
133,대전,2020-03-07 11:00,7.4,,.4,39,0,,9.6
133,대전,2020-03-07 12:00,7.9,0,.2,40,0,01,8.6
133,대전,2020-03-07 13:00,8.2,,1.5,53,0,01,8.9
133,대전,2020-03-07 14:00,9,,.6,53,0,01,11.1
133,대전,2020-03-07 15:00,10.3,0,1,49,0,,12.4
133,대전,2020-03-07 16:00,10.5,,.7,49,0,,10.8
133,대전,2020-03-07 17:00,10,,.8,50,0,01,9.7
133,대전,2020-03-07 18:00,9.6,0,.9,53,0,01,8.2
133,대전,2020-03-07 19:00,8.5,,.9,59,0,01,5.8
133,대전,2020-03-07 20:00,7.4,,1,65,,,4.5
133,대전,2020-03-07 21:00,6.2,0,.6,68,,,3.4
133,대전,2020-03-07 22:00,4.9,,1.5,74,,,2.8
133,대전,2020-03-07 23:00,4.1,,.3,78,,,2.2
133,대전,2020-03-08 00:00,3.4,,1.4,81,,,1.8
133,대전,2020-03-08 01:00,2.7,,1.5,84,,19,1.4
133,대전,2020-03-08 02:00,2.2,,.3,86,,19,.9
133,대전,2020-03-08 03:00,1.3,,.6,87,,19,.5
133,대전,2020-03-08 04:00,1,,1.2,89,,19,.3
133,대전,2020-03-08 05:00,.8,,1.2,91,,19,.2
133,대전,2020-03-08 06:00,.4,,.3,91,,19,.1
133,대전,2020-03-08 07:00,0,,1,92,0,19,.1
133,대전,2020-03-08 08:00,.5,,.7,92,.7,19,.3
133,대전,2020-03-08 09:00,3.5,,.5,88,1,19,3.5
133,대전,2020-03-08 10:00,6.8,,1.3,76,1,19,10
133,대전,2020-03-08 11:00,9.3,,.9,62,1,4019,15.7
133,대전,2020-03-08 12:00,12.4,,1.9,44,1,40,20.2
133,대전,2020-03-08 13:00,15.5,,4.3,34,1,,22.9
133,대전,2020-03-08 14:00,16.8,,1.6,32,1,,24.2
133,대전,2020-03-08 15:00,17.5,,1.3,29,1,,23.6
133,대전,2020-03-08 16:00,17.7,,1.5,29,1,,21.5
133,대전,2020-03-08 17:00,18.1,,1.1,28,1,,17.9
133,대전,2020-03-08 18:00,16.1,,.7,33,1,,12.6
133,대전,2020-03-08 19:00,14,,1.2,39,.1,,9.5
133,대전,2020-03-08 20:00,12.6,,1.6,46,,,7.8
133,대전,2020-03-08 21:00,11.1,,0,50,,,6.6
133,대전,2020-03-08 22:00,10,,.5,55,,,5.8
133,대전,2020-03-08 23:00,8.4,,.1,60,,,4.9
133,대전,2020-03-09 00:00,7.4,,.7,65,,,4.3
133,대전,2020-03-09 01:00,6.5,,.2,68,,40,4.1
133,대전,2020-03-09 02:00,5.8,,.8,72,,40,3.8
133,대전,2020-03-09 03:00,5.3,,.7,75,,40,3.4
133,대전,2020-03-09 04:00,4.6,,.1,76,,4019,2.8
133,대전,2020-03-09 05:00,4.1,,.7,79,,19,2.5
133,대전,2020-03-09 06:00,3.5,,.5,81,,19,2.1
133,대전,2020-03-09 07:00,3,,1.1,84,0,19,2
133,대전,2020-03-09 08:00,3.7,,.1,83,.5,19,3.3
133,대전,2020-03-09 09:00,6.6,,.7,78,1,19,6.8
133,대전,2020-03-09 10:00,9.1,,.7,67,1,4019,11.4
133,대전,2020-03-09 11:00,12.1,,1.3,56,1,40,15.9
133,대전,2020-03-09 12:00,14.4,,.8,52,1,40,18.3
133,대전,2020-03-09 13:00,15.2,,2.4,44,.3,,17.6
133,대전,2020-03-09 14:00,15.4,,1,43,0,,17.3
133,대전,2020-03-09 15:00,16,,.4,41,0,,17.3
133,대전,2020-03-09 16:00,15.7,,1.7,42,0,,14.8
133,대전,2020-03-09 17:00,14.8,,1.6,44,0,,12.5
133,대전,2020-03-09 18:00,14,,2.2,47,0,,11.2
133,대전,2020-03-09 19:00,13.3,,1.6,50,0,,10.2
133,대전,2020-03-09 20:00,11.9,,.8,66,,01,9.6
133,대전,2020-03-09 21:00,10.6,.7,1.2,81,,01,9.3
133,대전,2020-03-09 22:00,9.8,,1,89,,01,9.1
133,대전,2020-03-09 23:00,9.5,,.9,89,,1901,8.8
133,대전,2020-03-10 00:00,9.2,.9,1.5,92,,1901,8.6
133,대전,2020-03-10 01:00,8.9,,2,92,,1901,8.5
133,대전,2020-03-10 02:00,8.4,,1.3,94,,1901,8.3
133,대전,2020-03-10 03:00,8.3,1.5,.9,95,,1901,8.3
133,대전,2020-03-10 04:00,8.3,,1.7,95,,1901,8.1
133,대전,2020-03-10 05:00,8.1,,1.6,95,,1901,8
133,대전,2020-03-10 06:00,7.9,.5,0,95,,190201,8
133,대전,2020-03-10 07:00,7.6,,.9,94,0,1901,7.9
133,대전,2020-03-10 08:00,7.4,,.4,93,0,1901,8
133,대전,2020-03-10 09:00,7.5,1.2,1.3,94,0,1901,8.5
133,대전,2020-03-10 10:00,7.5,,1.4,95,0,1901,8.3
133,대전,2020-03-10 11:00,7.6,,1.7,95,0,1901,9
