지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일조(hr),현상번호(국내식),지면온도(°C)
133,대전,2018-04-13 04:00,7.2,,1.2,58,,,5.4
133,대전,2018-04-13 05:00,6.5,,.4,68,,,5.1
133,대전,2018-04-13 06:00,6.1,,1,69,,,5.1
133,대전,2018-04-13 07:00,6.9,,.4,72,0,,6.8
133,대전,2018-04-13 08:00,8.9,,.8,66,.3,,10.1
133,대전,2018-04-13 09:00,10.9,,.4,55,.2,,12.8
133,대전,2018-04-13 10:00,14,,1.5,39,.2,,17.5
133,대전,2018-04-13 11:00,16.7,,4.5,26,.2,,18.1
133,대전,2018-04-13 12:00,17.7,,4.3,23,0,,19.3
133,대전,2018-04-13 13:00,18,,3.7,22,0,,19.1
133,대전,2018-04-13 14:00,18.2,,2.3,26,0,,17.7
133,대전,2018-04-13 15:00,18.1,,3.1,24,0,,16.8
133,대전,2018-04-13 16:00,18.2,,3.5,29,0,,15.9
133,대전,2018-04-13 17:00,18.1,,4.5,31,0,,15
133,대전,2018-04-13 18:00,17.4,,4.7,29,0,,13.5
133,대전,2018-04-13 19:00,16.4,,6.4,31,0,,11.7
133,대전,2018-04-13 20:00,15.3,,5.4,32,0,,10.9
133,대전,2018-04-13 21:00,14.6,,4.3,37,,,10.4
133,대전,2018-04-13 22:00,14,,6.6,39,,,10
133,대전,2018-04-13 23:00,13.5,,4.3,40,,,9.9
133,대전,2018-04-14 00:00,13,0,4.7,41,,01,9.6
133,대전,2018-04-14 01:00,12.9,0,3.6,39,,01,9.4
133,대전,2018-04-14 02:00,12.4,0,2.3,46,,01,9.6
133,대전,2018-04-14 03:00,12.3,0,3.5,48,,01,9.4
133,대전,2018-04-14 04:00,8.8,2.3,4.2,84,,1901,8.8
133,대전,2018-04-14 05:00,8.1,5.8,1.9,93,,1901,8.5
133,대전,2018-04-14 06:00,7.6,6,1.7,91,0,1901,8.1
133,대전,2018-04-14 07:00,7.3,4,1.4,94,0,1901,8
133,대전,2018-04-14 08:00,7.3,5.3,2.1,96,0,1901,8.1
133,대전,2018-04-14 09:00,7.5,3.3,2.2,97,0,1901,8.5
133,대전,2018-04-14 10:00,7.7,4.1,2.3,98,0,1901,9
133,대전,2018-04-14 11:00,8.1,3.6,2.1,98,0,1901,9.9
133,대전,2018-04-14 12:00,8.5,1.6,.6,97,0,1901,10.6
133,대전,2018-04-14 13:00,9,.4,1.9,97,0,1901,11.4
133,대전,2018-04-14 14:00,9.4,.3,.5,96,0,1901,12.6
133,대전,2018-04-14 15:00,9.9,0,1,95,0,190201,12.9
133,대전,2018-04-14 16:00,9.5,0,2.5,97,0,1902,11.5
133,대전,2018-04-14 17:00,9.4,0,2.4,96,0,1902,10.8
133,대전,2018-04-14 18:00,9.1,,2.2,96,0,19,10.2
133,대전,2018-04-14 19:00,8.8,,2.9,94,0,19,9.6
133,대전,2018-04-14 20:00,8.6,,1.3,94,0,19,9.4
133,대전,2018-04-14 21:00,8.8,,1.8,91,,19,9.2
133,대전,2018-04-14 22:00,8.8,,1.7,88,,,8.9
133,대전,2018-04-14 23:00,8.6,,1.9,88,,,8.7
133,대전,2018-04-15 00:00,8.1,,1.8,87,,,7.9
133,대전,2018-04-15 01:00,7.9,,1.8,87,,,7.9
133,대전,2018-04-15 02:00,7.4,,2.1,86,,,6.8
133,대전,2018-04-15 03:00,7.4,,1.6,84,,,6.9
133,대전,2018-04-15 04:00,6.7,,.9,85,,,5.7
133,대전,2018-04-15 05:00,6,,1.4,89,,19,5.2
133,대전,2018-04-15 06:00,5.8,,1.8,92,0,19,5
133,대전,2018-04-15 07:00,6,,1.2,92,0,19,5.7
133,대전,2018-04-15 08:00,7.5,,1.2,88,.4,19,9.4
133,대전,2018-04-15 09:00,9.1,,1.9,79,1,19,14
133,대전,2018-04-15 10:00,10.6,,2.8,70,1,19,18.4
133,대전,2018-04-15 11:00,12.3,,2.7,62,1,4019,20
133,대전,2018-04-15 12:00,14.1,,2.7,53,1,42,23.9
133,대전,2018-04-15 13:00,14.6,,2.8,50,.9,42,23
133,대전,2018-04-15 14:00,15.6,,2.1,48,.9,42,22.4
133,대전,2018-04-15 15:00,15.8,,3,45,.7,42,20.7
133,대전,2018-04-15 16:00,16.2,,3,44,.8,42,20.7
133,대전,2018-04-15 17:00,15.6,,2.8,43,1,42,17.9
133,대전,2018-04-15 18:00,13.6,,2,55,.5,,14.4
133,대전,2018-04-15 19:00,11.4,,2.5,62,0,,11.4
133,대전,2018-04-15 20:00,10.2,,1.2,69,0,,10.7
133,대전,2018-04-15 21:00,9.3,,1.1,72,,,9.4
133,대전,2018-04-15 22:00,8.3,,1.5,78,,,8.4
133,대전,2018-04-15 23:00,7.3,,2.7,82,,,7
133,대전,2018-04-16 00:00,6.7,,1.8,84,,,6.3
133,대전,2018-04-16 01:00,6.2,,1.3,86,,,5.7
133,대전,2018-04-16 02:00,5.9,,1.6,87,,19,5.2
133,대전,2018-04-16 03:00,5.3,,1.1,89,,19,4.8
133,대전,2018-04-16 04:00,4.3,,1.1,92,,19,4.2
133,대전,2018-04-16 05:00,3.8,,1.1,94,,19,3.7
133,대전,2018-04-16 06:00,3.4,,1.3,95,0,19,3.3
133,대전,2018-04-16 07:00,3.9,,.6,95,.3,19,4.3
133,대전,2018-04-16 08:00,5.8,,.5,90,1,19,9.2
133,대전,2018-04-16 09:00,8.7,,1.3,78,1,19,14.8
133,대전,2018-04-16 10:00,11.7,,2.2,63,1,,19.6
133,대전,2018-04-16 11:00,13.7,,1.8,58,1,,23.5
133,대전,2018-04-16 12:00,15.4,,1.5,47,1,,25.8
133,대전,2018-04-16 13:00,17,,2.2,46,1,,27.9
133,대전,2018-04-16 14:00,17.1,,3,40,1,,27.8
133,대전,2018-04-16 15:00,18.1,,2.2,38,1,,26.8
133,대전,2018-04-16 16:00,18.5,,1.3,37,1,,24.9
133,대전,2018-04-16 17:00,18.6,,.9,34,1,,21.5
133,대전,2018-04-16 18:00,17.5,,1.3,43,.6,,17.9
133,대전,2018-04-16 19:00,15.5,,1,46,0,,14.8
133,대전,2018-04-16 20:00,14.3,,1,50,0,,12.6
133,대전,2018-04-16 21:00,13.1,,.1,55,,,11.5
133,대전,2018-04-16 22:00,12.5,,1.2,61,,,10.8
133,대전,2018-04-16 23:00,11.9,,.9,64,,,10.4
133,대전,2018-04-17 00:00,11.2,,.9,64,,,9.6
133,대전,2018-04-17 01:00,10.8,,1.3,72,,,8.9
133,대전,2018-04-17 02:00,10.3,,1.7,69,,,8.4
133,대전,2018-04-17 03:00,9.7,,1.4,70,,,8
133,대전,2018-04-17 04:00,9.3,,.8,71,,,8
133,대전,2018-04-17 05:00,8.5,,1.2,80,,4019,7.8
133,대전,2018-04-17 06:00,8.1,,.3,82,0,19,7.5
133,대전,2018-04-17 07:00,8.3,,.6,82,0,19,8.6
133,대전,2018-04-17 08:00,9.7,,.4,77,0,19,11.6
133,대전,2018-04-17 09:00,12.6,,.6,68,.9,19,17.8
133,대전,2018-04-17 10:00,14.8,,.7,53,1,,22.2
133,대전,2018-04-17 11:00,16.9,,1.3,47,1,,24.4
133,대전,2018-04-17 12:00,18.5,,1.8,39,1,,28.1
133,대전,2018-04-17 13:00,19.1,,2.1,34,1,,27.7
133,대전,2018-04-17 14:00,20.1,,2.1,38,1,,28.6
133,대전,2018-04-17 15:00,20.1,,1.4,32,.9,,26
133,대전,2018-04-17 16:00,20.4,,1.8,34,1,,25
133,대전,2018-04-17 17:00,20,,2.8,35,.9,,21.3
133,대전,2018-04-17 18:00,19.2,,1.8,36,1,,18.2
133,대전,2018-04-17 19:00,17.2,,1.5,41,.4,,14.7
133,대전,2018-04-17 20:00,15.5,,2.1,50,0,,12.6
133,대전,2018-04-17 21:00,13.9,,.9,55,,,11.5
133,대전,2018-04-17 22:00,12.3,,.8,57,,,10.4
133,대전,2018-04-17 23:00,11.5,,.3,58,,,9.7
133,대전,2018-04-18 00:00,10.8,,.6,65,,,8.9
133,대전,2018-04-18 01:00,9.8,,1.3,72,,,8.2
133,대전,2018-04-18 02:00,8.9,,.1,77,,,7.7
133,대전,2018-04-18 03:00,8.1,,1,81,,,7.1
133,대전,2018-04-18 04:00,7.5,,.3,84,,19,6.6
133,대전,2018-04-18 05:00,6.8,,.8,86,,19,6.1
133,대전,2018-04-18 06:00,6.2,,1.4,88,0,19,5.7
133,대전,2018-04-18 07:00,6.4,,.2,88,.4,19,6.7
133,대전,2018-04-18 08:00,8.9,,.5,80,1,19,11.4
133,대전,2018-04-18 09:00,11.9,,1.2,64,1,19,16.9
133,대전,2018-04-18 10:00,14.9,,2,55,1,,21.9
133,대전,2018-04-18 11:00,16.4,,2.5,44,1,,25.3
133,대전,2018-04-18 12:00,18.3,,1.5,41,1,,28.3
133,대전,2018-04-18 13:00,18.9,,1.3,36,1,,29.3
133,대전,2018-04-18 14:00,20.5,,1.3,29,1,,29.5
133,대전,2018-04-18 15:00,21.6,,1.9,26,1,,28.3
133,대전,2018-04-18 16:00,21.9,,1.9,31,1,,26.5
133,대전,2018-04-18 17:00,21.4,,2.2,32,1,,22.8
133,대전,2018-04-18 18:00,19,,2,41,1,,18.4
133,대전,2018-04-18 19:00,16.8,,1.6,43,.5,,14.6
133,대전,2018-04-18 20:00,15.2,,1.8,42,0,,12.4
133,대전,2018-04-18 21:00,13.7,,1.8,38,,,10.9
133,대전,2018-04-18 22:00,12.7,,1.3,34,,,9.9
133,대전,2018-04-18 23:00,11.4,,1.1,39,,,9
133,대전,2018-04-19 00:00,10.3,,1.2,49,,,8.1
133,대전,2018-04-19 01:00,9,,.3,59,,,7.4
133,대전,2018-04-19 02:00,8.1,,.3,64,,,6.6
133,대전,2018-04-19 03:00,7.1,,1,73,,,6
133,대전,2018-04-19 04:00,6.2,,1.3,73,,,5.6
133,대전,2018-04-19 05:00,5.7,,.7,78,,,5.1
133,대전,2018-04-19 06:00,5.3,,.4,80,0,,4.8
133,대전,2018-04-19 07:00,5.4,,.2,80,.5,,6
133,대전,2018-04-19 08:00,8.1,,.4,69,1,,10.9
133,대전,2018-04-19 09:00,11.3,,1.2,58,1,,16.6
133,대전,2018-04-19 10:00,15,,1.1,37,1,,21.7
133,대전,2018-04-19 11:00,18.5,,1.6,21,1,,25.5
133,대전,2018-04-19 12:00,19.9,,3.2,14,1,,27
133,대전,2018-04-19 13:00,21.7,,4.1,17,1,,29.1
133,대전,2018-04-19 14:00,22.5,,2.2,17,1,,29.5
133,대전,2018-04-19 15:00,23.1,,3.8,22,1,,28.8
133,대전,2018-04-19 16:00,22.3,,4.3,20,1,,25.8
133,대전,2018-04-19 17:00,22,,3.1,19,1,,22.7
133,대전,2018-04-19 18:00,20.6,,2.1,25,1,,18.6
133,대전,2018-04-19 19:00,18.7,,1,32,.3,,15.4
133,대전,2018-04-19 20:00,17.2,,2.3,39,0,,13.3
133,대전,2018-04-19 21:00,16.2,,2.4,43,,,12.3
133,대전,2018-04-19 22:00,15.2,,1.9,45,,,11.6
133,대전,2018-04-19 23:00,14.3,,1.2,47,,,10.8
133,대전,2018-04-20 00:00,13.1,,1,57,,,10.4
133,대전,2018-04-20 01:00,12.1,,1.4,64,,,9.8
133,대전,2018-04-20 02:00,11.4,,1.1,67,,,9.4
133,대전,2018-04-20 03:00,10.6,,1,71,,,9
133,대전,2018-04-20 04:00,10.2,,.6,73,,,8.7
133,대전,2018-04-20 05:00,9.6,,.4,75,,19,8.3
133,대전,2018-04-20 06:00,9.2,,1.3,78,0,19,8
133,대전,2018-04-20 07:00,9.8,,1.1,78,0,19,9.3
133,대전,2018-04-20 08:00,11.7,,.4,69,1,4019,13.5
133,대전,2018-04-20 09:00,15.1,,.8,58,1,40,18.5
133,대전,2018-04-20 10:00,18.8,,.7,50,1,40,23.3
133,대전,2018-04-20 11:00,21.8,,1.1,45,1,40,27.4
133,대전,2018-04-20 12:00,24.6,,1.3,39,1,40,30.7
133,대전,2018-04-20 13:00,26.2,,1.4,39,1,,32.8
133,대전,2018-04-20 14:00,28.1,,2.1,35,1,40,34
133,대전,2018-04-20 15:00,29,,1.2,32,1,40,33.5
133,대전,2018-04-20 16:00,29.7,,1.6,33,1,,31.7
133,대전,2018-04-20 17:00,29,,2.1,25,1,,28
133,대전,2018-04-20 18:00,27.7,,1.5,29,1,,23.9
133,대전,2018-04-20 19:00,24.7,,2.6,36,.4,,19.6
133,대전,2018-04-20 20:00,22.2,,3.2,36,0,,17
133,대전,2018-04-20 21:00,20.7,,2.2,34,,,15.4
133,대전,2018-04-20 22:00,19.4,,1.7,40,,,14.4
133,대전,2018-04-20 23:00,18.3,,1.2,45,,,13.7
133,대전,2018-04-21 00:00,16.7,,.1,54,,,13
133,대전,2018-04-21 01:00,15.4,,1.3,62,,,12.2
133,대전,2018-04-21 02:00,14.3,,1.5,67,,,11.6
133,대전,2018-04-21 03:00,13.4,,.1,68,,,11
133,대전,2018-04-21 04:00,12.5,,1.3,74,,,10.2
133,대전,2018-04-21 05:00,11.7,,.7,77,,,9.7
133,대전,2018-04-21 06:00,11,,0,79,0,19,9.3
133,대전,2018-04-21 07:00,11.4,,.3,79,.6,19,10.4
133,대전,2018-04-21 08:00,14,,.6,74,1,19,15.8
133,대전,2018-04-21 09:00,18,,1,62,1,4019,21.1
133,대전,2018-04-21 10:00,21.2,,1.4,49,1,40,26
133,대전,2018-04-21 11:00,24.1,,1.6,38,1,,30.3
133,대전,2018-04-21 12:00,26.5,,1.5,31,1,,34
133,대전,2018-04-21 13:00,28.4,,2,17,1,,35.9
133,대전,2018-04-21 14:00,28.6,,2.8,14,1,,36.7
133,대전,2018-04-21 15:00,29.7,,2.2,16,1,,36.9
133,대전,2018-04-21 16:00,29.3,,2.4,16,1,,34.3
133,대전,2018-04-21 17:00,27.9,,3.6,16,1,,30.6
133,대전,2018-04-21 18:00,25.6,,2.1,25,.9,,25.2
133,대전,2018-04-21 19:00,21.7,,2.8,46,.3,,20.4
133,대전,2018-04-21 20:00,19.5,,2.1,50,0,,17.6
133,대전,2018-04-21 21:00,18.3,,1.1,54,,,16
133,대전,2018-04-21 22:00,17.3,,1.4,58,,,15
133,대전,2018-04-21 23:00,16.3,,.9,63,,,14.1
133,대전,2018-04-22 00:00,15.3,,.1,67,,,13.3
133,대전,2018-04-22 01:00,14.6,,1.6,72,,,12.7
133,대전,2018-04-22 02:00,13.7,,.9,74,,,12.3
133,대전,2018-04-22 03:00,13.8,,.9,75,,,13
133,대전,2018-04-22 04:00,13.7,,1.2,75,,,12.6
133,대전,2018-04-22 05:00,13.7,,.5,78,,,12.2
133,대전,2018-04-22 06:00,12.9,,1,81,0,,11.6
133,대전,2018-04-22 07:00,13.7,,.4,79,.5,,13.6
133,대전,2018-04-22 08:00,15,,.3,76,0,,15.3
133,대전,2018-04-22 09:00,15,.3,.7,87,0,01,15.9
133,대전,2018-04-22 10:00,15.3,.7,0,88,0,1901,17.3
133,대전,2018-04-22 11:00,15.3,.4,.7,90,0,1901,17.6
133,대전,2018-04-22 12:00,15.6,.4,.3,93,0,1901,18.2
133,대전,2018-04-22 13:00,16,0,2.4,86,0,1901,18
133,대전,2018-04-22 14:00,17,.2,.8,81,0,01,20.5
133,대전,2018-04-22 15:00,20.1,,2.5,70,.2,,27.7
133,대전,2018-04-22 16:00,21.2,,5.1,66,.8,,25.6
133,대전,2018-04-22 17:00,20.3,,5.5,72,0,,21
133,대전,2018-04-22 18:00,19.8,,5.3,60,0,,18.3
133,대전,2018-04-22 19:00,18.8,.2,3.9,64,0,01,16.8
133,대전,2018-04-22 20:00,18.5,0,5,62,0,01,15.9
133,대전,2018-04-22 21:00,18.2,0,5,61,,01,15.4
133,대전,2018-04-22 22:00,17.8,,5.6,60,,,15
133,대전,2018-04-22 23:00,17.2,,5.3,63,,,14.6
133,대전,2018-04-23 00:00,15.1,.5,5.1,78,,01,14
133,대전,2018-04-23 01:00,13.9,.5,2.6,84,,01,13.8
133,대전,2018-04-23 02:00,12.8,1.2,2.9,88,,1901,13.2
133,대전,2018-04-23 03:00,12.4,.1,2.2,88,,1901,13.1
133,대전,2018-04-23 04:00,11.8,.8,3,91,,1901,12.6
133,대전,2018-04-23 05:00,11.3,1.7,3.9,94,,1901,12.2
133,대전,2018-04-23 06:00,11.4,.1,4.8,92,0,1901,12.1
133,대전,2018-04-23 07:00,11,3,4.7,95,0,1901,11.8
133,대전,2018-04-23 08:00,10.9,3.3,4.9,96,0,1901,11.9
133,대전,2018-04-23 09:00,11.1,.9,4.9,95,0,01,12.2
133,대전,2018-04-23 10:00,11,1.7,6.1,96,0,01,12.3
133,대전,2018-04-23 11:00,11.2,.8,4.1,96,0,01,13.1
133,대전,2018-04-23 12:00,11.9,.4,5.4,93,0,01,15.7
133,대전,2018-04-23 13:00,11.4,3.4,3.8,96,0,01,13.7
133,대전,2018-04-23 14:00,11.2,1.8,3.9,97,0,1901,13.9
133,대전,2018-04-23 15:00,11.6,3.2,.9,97,0,1901,14.2
133,대전,2018-04-23 16:00,11.4,3.5,1.1,97,0,1901,13.6
133,대전,2018-04-23 17:00,11.4,2,.8,96,0,1901,13.2
133,대전,2018-04-23 18:00,11.3,2.3,.9,97,0,1901,12.7
133,대전,2018-04-23 19:00,11,2.5,1.3,97,0,1901,12.2
133,대전,2018-04-23 20:00,11,.5,.9,97,0,1901,12
133,대전,2018-04-23 21:00,11,.5,1.4,97,,1901,11.8
133,대전,2018-04-23 22:00,10.9,1.2,1.3,97,,1901,11.6
133,대전,2018-04-23 23:00,10.7,3,2.2,97,,1901,11.4
133,대전,2018-04-24 00:00,10.7,.5,3,96,,1901,11.3
133,대전,2018-04-24 01:00,10.7,.1,3.4,96,,1901,11.2
133,대전,2018-04-24 02:00,10.7,0,1.9,94,,01,11.2
133,대전,2018-04-24 03:00,10.7,0,2,93,,01,11.2
133,대전,2018-04-24 04:00,10.6,.1,1.5,95,,1901,11.2
133,대전,2018-04-24 05:00,10.5,.5,1.1,96,,1901,11.1
133,대전,2018-04-24 06:00,10.4,.7,1.3,97,0,1901,11
133,대전,2018-04-24 07:00,10.5,.5,1.4,98,0,1901,11.2
133,대전,2018-04-24 08:00,10.7,1.3,1.1,98,0,1901,12.1
133,대전,2018-04-24 09:00,11.3,.4,1.8,97,0,1901,13.6
133,대전,2018-04-24 10:00,11.8,0,1.4,95,0,01,15.2
133,대전,2018-04-24 11:00,12.5,,2.6,88,0,,15.4
133,대전,2018-04-24 12:00,13,,2,87,0,,16.4
133,대전,2018-04-24 13:00,13.3,,2.5,83,0,,16.8
133,대전,2018-04-24 14:00,13.6,,2.7,78,0,,16.9
133,대전,2018-04-24 15:00,13.7,,3.3,80,0,,16.4
133,대전,2018-04-24 16:00,13.6,,2.3,80,0,,15.5
133,대전,2018-04-24 17:00,13.5,,1,87,0,,15.5
133,대전,2018-04-24 18:00,13.6,,.9,86,0,,15.3
133,대전,2018-04-24 19:00,13.5,,.5,85,0,,13.9
133,대전,2018-04-24 20:00,13.3,,1,84,0,,13.2
133,대전,2018-04-24 21:00,12.9,,2.3,70,,,12.5
133,대전,2018-04-24 22:00,12.3,,2.5,62,,,11.6
133,대전,2018-04-24 23:00,11.6,,.9,59,,,11
133,대전,2018-04-25 00:00,10.8,,1.1,57,,,9.7
133,대전,2018-04-25 01:00,9.6,,1.3,65,,,8.7
133,대전,2018-04-25 02:00,8.6,,.7,64,,,7.6
133,대전,2018-04-25 03:00,7.6,,1,73,,,6.9
133,대전,2018-04-25 04:00,6.8,,.1,77,,,6.3
133,대전,2018-04-25 05:00,6,,.7,82,,,5.6
133,대전,2018-04-25 06:00,5.5,,.3,85,0,,5.3
133,대전,2018-04-25 07:00,6.1,,.5,86,.8,,6.6
133,대전,2018-04-25 08:00,9.1,,1.2,71,1,,11.9
133,대전,2018-04-25 09:00,11.5,,.7,57,1,,17.4
133,대전,2018-04-25 10:00,14.5,,1.6,42,1,,22.3
133,대전,2018-04-25 11:00,16.2,,1.8,32,1,,25.5
133,대전,2018-04-25 12:00,18.5,,1.2,34,1,,28.6
133,대전,2018-04-25 13:00,19.7,,2.1,24,1,,29.8
133,대전,2018-04-25 14:00,20.7,,1.5,25,1,,30.2
133,대전,2018-04-25 15:00,21.7,,1.4,24,1,,29.6
133,대전,2018-04-25 16:00,22.3,,1.7,19,1,,27.1
133,대전,2018-04-25 17:00,22.3,,.8,21,1,,23.7
133,대전,2018-04-25 18:00,21.4,,1.2,25,1,,20.4
133,대전,2018-04-25 19:00,18.6,,1.2,31,.8,,16.7
133,대전,2018-04-25 20:00,16.6,,1.9,42,0,,13.9
133,대전,2018-04-25 21:00,15.1,,.4,48,,,12.5
133,대전,2018-04-25 22:00,13.9,,.8,55,,,11.4
133,대전,2018-04-25 23:00,12.5,,1.2,64,,,10.5
133,대전,2018-04-26 00:00,11.2,,.9,68,,,9.7
133,대전,2018-04-26 01:00,10.7,,.3,72,,,9.2
133,대전,2018-04-26 02:00,9.9,,.5,78,,,8.6
133,대전,2018-04-26 03:00,9,,.4,82,,,8.1
133,대전,2018-04-26 04:00,8.1,,1,84,,,7.4
133,대전,2018-04-26 05:00,7.8,,.9,88,,,7.1
133,대전,2018-04-26 06:00,7.2,,.5,89,0,19,6.8
133,대전,2018-04-26 07:00,7.9,,.5,87,.6,19,8.4
133,대전,2018-04-26 08:00,10.2,,.5,76,1,,13.5
133,대전,2018-04-26 09:00,13.3,,1,64,1,,18.7
133,대전,2018-04-26 10:00,16.7,,.7,54,1,,22.6
133,대전,2018-04-26 11:00,19.1,,1.3,46,1,,26.4
133,대전,2018-04-26 12:00,21.3,,1.6,37,1,,28.8
133,대전,2018-04-26 13:00,22.5,,2.4,39,1,,29.3
133,대전,2018-04-26 14:00,22.8,,1.1,34,1,,29.5
133,대전,2018-04-26 15:00,23.2,,2.3,28,1,,27.4
133,대전,2018-04-26 16:00,23.4,,3.2,29,1,40,25.3
133,대전,2018-04-26 17:00,22.3,,2.2,39,.6,40,21.8
133,대전,2018-04-26 18:00,21.2,,1.8,42,.6,,19.6
133,대전,2018-04-26 19:00,19.7,,1.8,46,.3,,16.7
133,대전,2018-04-26 20:00,18,,.9,48,0,,14.2
133,대전,2018-04-26 21:00,16.2,,1,53,,,12.9
133,대전,2018-04-26 22:00,14.8,,1.4,54,,,11.8
133,대전,2018-04-26 23:00,13.4,,1.8,60,,,10.8
133,대전,2018-04-27 00:00,12.5,,.9,66,,,10.2
133,대전,2018-04-27 01:00,11.6,,1.7,71,,,9.6
133,대전,2018-04-27 02:00,10.6,,.7,75,,,8.9
133,대전,2018-04-27 03:00,10.1,,1.4,77,,,8.5
133,대전,2018-04-27 04:00,9.7,,.7,79,,,8.2
133,대전,2018-04-27 05:00,9.6,,1,81,,,9.1
133,대전,2018-04-27 06:00,9.4,,1.3,81,0,19,8.3
133,대전,2018-04-27 07:00,9.9,,.7,80,.3,19,9.6
133,대전,2018-04-27 08:00,11.9,,1.4,72,1,19,13.6
133,대전,2018-04-27 09:00,14,,3.5,55,1,19,17.5
133,대전,2018-04-27 10:00,16.2,,3.6,46,1,,21.4
133,대전,2018-04-27 11:00,17.7,,1.8,45,.9,,25
133,대전,2018-04-27 12:00,19.2,,1.8,43,1,,27.8
133,대전,2018-04-27 13:00,21.1,,1.5,39,1,,29.3
133,대전,2018-04-27 14:00,22.3,,1.6,35,1,,29.4
133,대전,2018-04-27 15:00,22.8,,3,39,1,,28.5
133,대전,2018-04-27 16:00,22.9,,1.9,42,1,,25.9
133,대전,2018-04-27 17:00,23,,1.4,40,1,,23.6
133,대전,2018-04-27 18:00,22.2,,1.4,46,1,,20.9
133,대전,2018-04-27 19:00,19.9,,1.1,59,.2,40,17.5
133,대전,2018-04-27 20:00,18.3,,1.7,66,0,40,15.6
133,대전,2018-04-27 21:00,17.1,,1.6,68,,40,14.5
133,대전,2018-04-27 22:00,15.9,,2.1,69,,40,13.4
133,대전,2018-04-27 23:00,15.1,,1.6,74,,40,12.6
133,대전,2018-04-28 00:00,14.4,,1.5,76,,40,12
133,대전,2018-04-28 01:00,13.4,,.6,79,,40,11.3
133,대전,2018-04-28 02:00,12.2,,1.2,88,,4019,10.8
133,대전,2018-04-28 03:00,11.4,,1,90,,19,10.1
133,대전,2018-04-28 04:00,10.7,,.4,92,,19,9.6
133,대전,2018-04-28 05:00,10.4,,1.6,94,,19,9.1
133,대전,2018-04-28 06:00,9.6,,.5,95,0,19,8.7
133,대전,2018-04-28 07:00,10.3,,.2,94,.4,19,10.3
133,대전,2018-04-28 08:00,12.3,,.4,88,1,19,15.1
133,대전,2018-04-28 09:00,15,,1,76,1,19,20.4
133,대전,2018-04-28 10:00,17.4,,2,63,1,4019,24.5
133,대전,2018-04-28 11:00,19.8,,1.5,48,1,40,28.1
133,대전,2018-04-28 12:00,21.2,,4.6,39,1,40,29.4
133,대전,2018-04-28 13:00,21.7,,4.2,34,1,,30.5
133,대전,2018-04-28 14:00,22.1,,4.6,32,1,,30.8
133,대전,2018-04-28 15:00,22.5,,4.5,23,1,,30
133,대전,2018-04-28 16:00,22.8,,3.1,16,1,,28.3
133,대전,2018-04-28 17:00,21.9,,3.6,19,1,,24.3
133,대전,2018-04-28 18:00,20.8,,2.3,28,1,,20.8
133,대전,2018-04-28 19:00,18.8,,2.6,32,.9,,16.2
133,대전,2018-04-28 20:00,17.3,,2,38,0,,14.1
133,대전,2018-04-28 21:00,15.9,,2.4,38,,,12.3
133,대전,2018-04-28 22:00,14.2,,1.1,52,,,11.2
133,대전,2018-04-28 23:00,12.7,,1,58,,,10.4
133,대전,2018-04-29 00:00,11,,1,68,,,9.6
133,대전,2018-04-29 01:00,10.2,,.7,72,,,8.9
133,대전,2018-04-29 02:00,9.1,,.3,76,,,8.3
133,대전,2018-04-29 03:00,8.3,,1.2,79,,,7.7
133,대전,2018-04-29 04:00,7.8,,.8,81,,,7.2
133,대전,2018-04-29 05:00,7,,1.3,84,,,6.7
133,대전,2018-04-29 06:00,6.3,,.9,86,0,,6.3
133,대전,2018-04-29 07:00,7.3,,.1,83,.9,,8
133,대전,2018-04-29 08:00,10.7,,.1,71,1,,14.1
133,대전,2018-04-29 09:00,14.1,,.9,59,1,,19.7
133,대전,2018-04-29 10:00,16.4,,.7,43,.8,,19.6
133,대전,2018-04-29 11:00,19.6,,1.8,31,.8,,25.8
133,대전,2018-04-29 12:00,22,,2.2,27,1,,30
133,대전,2018-04-29 13:00,23.5,,3.1,23,1,,32.7
133,대전,2018-04-29 14:00,24.5,,3.5,25,1,,33.8
133,대전,2018-04-29 15:00,24.8,,3.7,22,1,,33
133,대전,2018-04-29 16:00,25.3,,1.9,21,1,,31.3
133,대전,2018-04-29 17:00,24.4,,2,16,1,,25.4
133,대전,2018-04-29 18:00,23,,1.7,26,.9,,22.8
133,대전,2018-04-29 19:00,20.6,,1.8,34,.7,,18.1
133,대전,2018-04-29 20:00,18.2,,2.5,40,0,,15.5
133,대전,2018-04-29 21:00,17.3,,1.1,49,,,14.4
133,대전,2018-04-29 22:00,16.5,,1.5,57,,40,13.8
133,대전,2018-04-29 23:00,16.3,,2.3,58,,40,13.6
133,대전,2018-04-30 00:00,15,,.8,62,,40,13
133,대전,2018-04-30 01:00,14.5,,1.3,66,,40,12.8
133,대전,2018-04-30 02:00,14,,1,70,,40,12.8
133,대전,2018-04-30 03:00,13.8,,.5,73,,40,12.8
133,대전,2018-04-30 04:00,13.6,,.2,74,,40,12.6
133,대전,2018-04-30 05:00,13.5,,.5,77,,40,12.6
133,대전,2018-04-30 06:00,13.4,,.3,78,0,40,12.9
133,대전,2018-04-30 07:00,14,,0,75,0,40,14.2
133,대전,2018-04-30 08:00,15.7,,.6,71,.2,40,17.5
133,대전,2018-04-30 09:00,18.7,,1.2,61,1,40,22.2
